FL_DATE,OP_CARRIER_AIRLINE_ID,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,CANCELLED,CANCELLATION_CODE,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Unnamed: 28
2018-08-09,21167,N613CZ,5725,14831,1483106,32457,SJC,12892,1289208,32575,LAX,645,639.0,-6.0,0.0,819.0,-1.0,0.0,0.0,,95.0,100.0,,,,,,
2018-08-09,21167,N605CZ,5732,14831,1483106,32457,SJC,12892,1289208,32575,LAX,1940,1941.0,1.0,1.0,2121.0,0.0,0.0,0.0,,101.0,100.0,,,,,,
2018-08-09,21167,N636CZ,5735,12892,1289208,32575,LAX,14893,1489302,33192,SMF,1732,1727.0,-5.0,0.0,1858.0,-6.0,0.0,0.0,,92.0,91.0,,,,,,
2018-08-09,21167,N614CZ,5749,14893,1489302,33192,SMF,12892,1289208,32575,LAX,1745,1800.0,15.0,15.0,1937.0,12.0,12.0,0.0,,100.0,97.0,,,,,,
2018-08-09,21167,N623CZ,5761,12892,1289208,32575,LAX,14679,1467903,33570,SAN,1920,1915.0,-5.0,0.0,2006.0,-10.0,0.0,0.0,,56.0,51.0,,,,,,
2018-08-09,21167,N623CZ,5761,14679,1467903,33570,SAN,12892,1289208,32575,LAX,2059,2054.0,-5.0,0.0,2230.0,20.0,20.0,0.0,,71.0,96.0,0.0,0.0,20.0,0.0,0.0,
2018-08-09,21167,N633CZ,5764,14893,1489302,33192,SMF,12892,1289208,32575,LAX,600,554.0,-6.0,0.0,720.0,-17.0,0.0,0.0,,97.0,86.0,,,,,,
2018-08-09,21167,N614CZ,5765,12892,1289208,32575,LAX,14679,1467903,33570,SAN,810,802.0,-8.0,0.0,916.0,-10.0,0.0,0.0,,76.0,74.0,,,,,,
2018-08-09,21167,N614CZ,5765,14679,1467903,33570,SAN,12892,1289208,32575,LAX,959,958.0,-1.0,0.0,1121.0,16.0,16.0,0.0,,66.0,83.0,0.0,0.0,16.0,0.0,0.0,
2018-08-09,21167,N636CZ,5767,14893,1489302,33192,SMF,12892,1289208,32575,LAX,1509,1504.0,-5.0,0.0,1633.0,-19.0,0.0,0.0,,103.0,89.0,,,,,,
2018-08-09,21167,N614CZ,5772,12892,1289208,32575,LAX,14893,1489302,33192,SMF,1545,1549.0,4.0,4.0,1731.0,16.0,16.0,0.0,,90.0,102.0,0.0,0.0,16.0,0.0,0.0,
2018-08-09,21167,N622CZ,5781,12892,1289208,32575,LAX,14893,1489302,33192,SMF,840,1149.0,189.0,189.0,1314.0,178.0,178.0,0.0,,96.0,85.0,8.0,0.0,0.0,0.0,170.0,
2018-08-09,21167,N622CZ,5785,14893,1489302,33192,SMF,12892,1289208,32575,LAX,1047,1344.0,177.0,177.0,1514.0,164.0,164.0,0.0,,103.0,90.0,0.0,0.0,0.0,0.0,164.0,
2018-08-09,21167,N635CZ,5809,12892,1289208,32575,LAX,14831,1483106,32457,SJC,1525,1524.0,-1.0,0.0,1639.0,-5.0,0.0,0.0,,79.0,75.0,,,,,,
2018-08-09,21167,N635CZ,5809,14831,1483106,32457,SJC,12892,1289208,32575,LAX,1720,1716.0,-4.0,0.0,1845.0,-10.0,0.0,0.0,,95.0,89.0,,,,,,
2018-08-09,21167,N626CZ,5810,12892,1289208,32575,LAX,14831,1483106,32457,SJC,1751,1754.0,3.0,3.0,1857.0,-12.0,0.0,0.0,,78.0,63.0,,,,,,
2018-08-09,21167,N622CZ,5811,12892,1289208,32575,LAX,14679,1467903,33570,SAN,1520,1618.0,58.0,58.0,1712.0,53.0,53.0,0.0,,59.0,54.0,22.0,0.0,0.0,0.0,31.0,
2018-08-09,21167,N622CZ,5811,14679,1467903,33570,SAN,12892,1289208,32575,LAX,1652,1743.0,51.0,51.0,1846.0,56.0,56.0,0.0,,58.0,63.0,0.0,0.0,6.0,0.0,50.0,
2018-08-09,21167,N635CZ,5820,12892,1289208,32575,LAX,14679,1467903,33570,SAN,1220,1216.0,-4.0,0.0,1317.0,-2.0,0.0,0.0,,59.0,61.0,,,,,,
2018-08-09,21167,N635CZ,5820,14679,1467903,33570,SAN,12892,1289208,32575,LAX,1349,1355.0,6.0,6.0,1451.0,6.0,6.0,0.0,,56.0,56.0,,,,,,
2018-08-09,21167,N636CZ,5825,12892,1289208,32575,LAX,14893,1489302,33192,SMF,1311,1303.0,-8.0,0.0,1428.0,-11.0,0.0,0.0,,88.0,85.0,,,,,,
2018-08-09,21167,N635CZ,5829,12892,1289208,32575,LAX,13796,1379608,32457,OAK,810,805.0,-5.0,0.0,916.0,-15.0,0.0,0.0,,81.0,71.0,,,,,,
2018-08-09,21167,N635CZ,5829,13796,1379608,32457,OAK,12892,1289208,32575,LAX,1001,953.0,-8.0,0.0,1117.0,-23.0,0.0,0.0,,99.0,84.0,,,,,,
2018-08-09,21167,N636CZ,5840,14893,1489302,33192,SMF,12892,1289208,32575,LAX,1935,1928.0,-7.0,0.0,2142.0,19.0,19.0,0.0,,108.0,134.0,0.0,0.0,19.0,0.0,0.0,
2018-08-09,21167,N633CZ,5847,12892,1289208,32575,LAX,13796,1379608,32457,OAK,1650,1646.0,-4.0,0.0,1755.0,-20.0,0.0,0.0,,85.0,69.0,,,,,,
2018-08-09,21167,N633CZ,5847,13796,1379608,32457,OAK,12892,1289208,32575,LAX,1845,1840.0,-5.0,0.0,2036.0,16.0,16.0,0.0,,95.0,116.0,0.0,0.0,16.0,0.0,0.0,
2018-08-09,19977,N897UA,564,14908,1490803,32575,SNA,14771,1477104,32457,SFO,720,1046.0,206.0,206.0,1228.0,199.0,199.0,0.0,,109.0,102.0,0.0,0.0,199.0,0.0,0.0,
2018-08-09,19977,N462UA,555,14771,1477104,32457,SFO,14679,1467903,33570,SAN,749,805.0,16.0,16.0,941.0,17.0,17.0,0.0,,95.0,96.0,16.0,0.0,1.0,0.0,0.0,
2018-08-09,19977,N76505,539,14679,1467903,33570,SAN,14771,1477104,32457,SFO,1120,1302.0,102.0,102.0,1431.0,94.0,94.0,0.0,,97.0,89.0,0.0,0.0,84.0,0.0,10.0,
2018-08-09,19977,N18243,538,14908,1490803,32575,SNA,14771,1477104,32457,SFO,1630,1632.0,2.0,2.0,1800.0,11.0,11.0,0.0,,79.0,88.0,,,,,,
2018-08-09,19977,N425UA,525,14771,1477104,32457,SFO,12892,1289208,32575,LAX,1700,1658.0,-2.0,0.0,1845.0,3.0,3.0,0.0,,102.0,107.0,,,,,,
2018-08-09,19977,N37274,524,10800,1080003,32575,BUR,14771,1477104,32457,SFO,700,659.0,-1.0,0.0,809.0,-24.0,0.0,0.0,,93.0,70.0,,,,,,
2018-08-09,19977,N76515,504,14771,1477104,32457,SFO,12892,1289208,32575,LAX,700,656.0,-4.0,0.0,905.0,30.0,30.0,0.0,,95.0,129.0,0.0,0.0,30.0,0.0,0.0,
2018-08-09,19977,N77530,501,12892,1289208,32575,LAX,14771,1477104,32457,SFO,800,927.0,87.0,87.0,1103.0,90.0,90.0,0.0,,93.0,96.0,0.0,0.0,90.0,0.0,0.0,
2018-08-09,19977,N68836,497,14771,1477104,32457,SFO,14679,1467903,33570,SAN,1253,1252.0,-1.0,0.0,1433.0,5.0,5.0,0.0,,95.0,101.0,,,,,,
2018-08-09,19977,N37413,481,12892,1289208,32575,LAX,14771,1477104,32457,SFO,1800,1758.0,-2.0,0.0,1916.0,-17.0,0.0,0.0,,93.0,78.0,,,,,,
2018-08-09,19977,N77538,471,12892,1289208,32575,LAX,14771,1477104,32457,SFO,600,555.0,-5.0,0.0,711.0,-12.0,0.0,0.0,,83.0,76.0,,,,,,
2018-08-09,19977,N67815,460,12892,1289208,32575,LAX,14771,1477104,32457,SFO,1600,1556.0,-4.0,0.0,1714.0,-13.0,0.0,0.0,,87.0,78.0,,,,,,
2018-08-09,19977,N77535,447,12892,1289208,32575,LAX,14771,1477104,32457,SFO,1200,1250.0,50.0,50.0,1417.0,50.0,50.0,0.0,,87.0,87.0,0.0,0.0,50.0,0.0,0.0,
2018-08-09,19977,N401UA,444,12892,1289208,32575,LAX,14771,1477104,32457,SFO,1300,1254.0,-6.0,0.0,1423.0,-4.0,0.0,0.0,,87.0,89.0,,,,,,
2018-08-09,19977,N67815,433,14771,1477104,32457,SFO,12892,1289208,32575,LAX,1300,1301.0,1.0,1.0,1447.0,12.0,12.0,0.0,,95.0,106.0,,,,,,
2018-08-09,19977,N37277,420,12892,1289208,32575,LAX,14771,1477104,32457,SFO,1400,1359.0,-1.0,0.0,1540.0,13.0,13.0,0.0,,87.0,101.0,,,,,,
2018-08-09,19977,N77536,398,12892,1289208,32575,LAX,14771,1477104,32457,SFO,2230,2229.0,-1.0,0.0,2353.0,-3.0,0.0,0.0,,86.0,84.0,,,,,,
2018-08-09,19977,N78285,384,14679,1467903,33570,SAN,14771,1477104,32457,SFO,2030,2030.0,0.0,0.0,2146.0,-14.0,0.0,0.0,,90.0,76.0,,,,,,
2018-08-09,19977,N68836,370,14679,1467903,33570,SAN,14771,1477104,32457,SFO,1528,1603.0,35.0,35.0,1721.0,22.0,22.0,0.0,,91.0,78.0,22.0,0.0,0.0,0.0,0.0,
2018-08-09,19977,N811UA,361,14771,1477104,32457,SFO,14679,1467903,33570,SAN,2101,2057.0,-4.0,0.0,2236.0,1.0,1.0,0.0,,94.0,99.0,,,,,,
2018-08-09,19977,N890UA,334,14679,1467903,33570,SAN,14771,1477104,32457,SFO,1000,1000.0,0.0,0.0,1159.0,24.0,24.0,0.0,,95.0,119.0,0.0,0.0,24.0,0.0,0.0,
2018-08-09,19977,N804UA,295,13891,1389101,32575,ONT,14771,1477104,32457,SFO,605,631.0,26.0,26.0,807.0,39.0,39.0,0.0,,83.0,96.0,26.0,0.0,13.0,0.0,0.0,
2018-08-09,19977,N890UA,284,14771,1477104,32457,SFO,14679,1467903,33570,SAN,637,624.0,-13.0,0.0,808.0,-4.0,0.0,0.0,,95.0,104.0,,,,,,
2018-08-09,19977,N425UA,283,12892,1289208,32575,LAX,14771,1477104,32457,SFO,2000,1956.0,-4.0,0.0,2126.0,0.0,0.0,0.0,,86.0,90.0,,,,,,
2018-08-09,19977,N77535,269,14771,1477104,32457,SFO,12892,1289208,32575,LAX,900,856.0,-4.0,0.0,1045.0,11.0,11.0,0.0,,94.0,109.0,,,,,,
2018-08-09,19977,N457UA,261,14771,1477104,32457,SFO,12892,1289208,32575,LAX,600,550.0,-10.0,0.0,732.0,-2.0,0.0,0.0,,94.0,102.0,,,,,,
2018-08-09,19977,N77538,257,14771,1477104,32457,SFO,12892,1289208,32575,LAX,2230,2250.0,20.0,20.0,18.0,10.0,10.0,0.0,,98.0,88.0,,,,,,
2018-08-09,19977,N401UA,215,14771,1477104,32457,SFO,12892,1289208,32575,LAX,1600,1606.0,6.0,6.0,1751.0,9.0,9.0,0.0,,102.0,105.0,,,,,,
2018-08-09,19977,N37413,207,14771,1477104,32457,SFO,12892,1289208,32575,LAX,1500,1505.0,5.0,5.0,1640.0,-2.0,0.0,0.0,,102.0,95.0,,,,,,
2018-08-09,20416,N509NK,949,12892,1289208,32575,LAX,13796,1379608,32457,OAK,645,641.0,-4.0,0.0,748.0,-13.0,0.0,0.0,,76.0,67.0,,,,,,
2018-08-09,20416,N515NK,955,12892,1289208,32575,LAX,13796,1379608,32457,OAK,1906,1902.0,-4.0,0.0,2022.0,-2.0,0.0,0.0,,78.0,80.0,,,,,,
2018-08-09,19977,N33289,2423,14771,1477104,32457,SFO,14679,1467903,33570,SAN,2208,2207.0,-1.0,0.0,2356.0,9.0,9.0,0.0,,99.0,109.0,,,,,,
2018-08-09,19977,N77539,2361,14771,1477104,32457,SFO,10800,1080003,32575,BUR,1755,1800.0,5.0,5.0,1904.0,-13.0,0.0,0.0,,82.0,64.0,,,,,,
2018-08-09,19977,N801UA,2311,14771,1477104,32457,SFO,14908,1490803,32575,SNA,830,827.0,-3.0,0.0,959.0,-5.0,0.0,0.0,,94.0,92.0,,,,,,
2018-08-09,19977,N435UA,2287,14771,1477104,32457,SFO,14679,1467903,33570,SAN,1545,1555.0,10.0,10.0,1722.0,-3.0,0.0,0.0,,100.0,87.0,,,,,,
2018-08-09,19977,N496UA,2263,14771,1477104,32457,SFO,12892,1289208,32575,LAX,2000,2005.0,5.0,5.0,2142.0,-3.0,0.0,0.0,,105.0,97.0,,,,,,
2018-08-09,19977,N69813,2246,14771,1477104,32457,SFO,14679,1467903,33570,SAN,606,602.0,-4.0,0.0,759.0,17.0,17.0,0.0,,96.0,117.0,0.0,0.0,17.0,0.0,0.0,
2018-08-09,19977,N76505,2238,14771,1477104,32457,SFO,14679,1467903,33570,SAN,845,910.0,25.0,25.0,1046.0,26.0,26.0,0.0,,95.0,96.0,25.0,0.0,1.0,0.0,0.0,
2018-08-09,19977,N845UA,2235,14679,1467903,33570,SAN,14771,1477104,32457,SFO,615,613.0,-2.0,0.0,739.0,-11.0,0.0,0.0,,95.0,86.0,,,,,,
2018-08-09,19977,N401UA,2201,12892,1289208,32575,LAX,14771,1477104,32457,SFO,1900,1859.0,-1.0,0.0,2024.0,-9.0,0.0,0.0,,93.0,85.0,,,,,,
2018-08-09,19977,N855UA,2190,14771,1477104,32457,SFO,13891,1389101,32575,ONT,2140,2226.0,46.0,46.0,2347.0,32.0,32.0,0.0,,95.0,81.0,4.0,0.0,0.0,0.0,28.0,
2018-08-09,19977,N451UA,2150,14908,1490803,32575,SNA,14771,1477104,32457,SFO,650,920.0,150.0,150.0,1121.0,161.0,161.0,0.0,,110.0,121.0,0.0,0.0,161.0,0.0,0.0,
2018-08-09,19977,N498UA,2148,14908,1490803,32575,SNA,14771,1477104,32457,SFO,1316,1348.0,32.0,32.0,1525.0,42.0,42.0,0.0,,87.0,97.0,0.0,0.0,10.0,0.0,32.0,
2018-08-09,19977,N77535,2086,14893,1489302,33192,SMF,14771,1477104,32457,SFO,615,615.0,0.0,0.0,704.0,-6.0,0.0,0.0,,55.0,49.0,,,,,,
2018-08-09,19977,N77530,2081,14771,1477104,32457,SFO,14893,1489302,33192,SMF,2340,9.0,29.0,29.0,55.0,13.0,13.0,0.0,,62.0,46.0,,,,,,
2018-08-09,19977,N435UA,2016,14679,1467903,33570,SAN,14771,1477104,32457,SFO,1822,1818.0,-4.0,0.0,1942.0,-11.0,0.0,0.0,,91.0,84.0,,,,,,
2018-08-09,19977,N37413,1967,14771,1477104,32457,SFO,14679,1467903,33570,SAN,2034,2034.0,0.0,0.0,2204.0,-4.0,0.0,0.0,,94.0,90.0,,,,,,
2018-08-09,19977,N435UA,1931,14771,1477104,32457,SFO,14908,1490803,32575,SNA,2045,2043.0,-2.0,0.0,2230.0,14.0,14.0,0.0,,91.0,107.0,,,,,,
2018-08-09,19977,N66897,1919,14679,1467903,33570,SAN,14771,1477104,32457,SFO,1330,1329.0,-1.0,0.0,1457.0,-1.0,0.0,0.0,,88.0,88.0,,,,,,
2018-08-09,19977,N66897,1900,14771,1477104,32457,SFO,14679,1467903,33570,SAN,1055,1055.0,0.0,0.0,1220.0,-10.0,0.0,0.0,,95.0,85.0,,,,,,
2018-08-09,19977,N457UA,1863,12892,1289208,32575,LAX,14771,1477104,32457,SFO,900,954.0,54.0,54.0,1128.0,55.0,55.0,0.0,,93.0,94.0,0.0,0.0,55.0,0.0,0.0,
2018-08-09,19977,N87513,1845,12892,1289208,32575,LAX,14771,1477104,32457,SFO,1100,1237.0,97.0,97.0,1355.0,86.0,86.0,0.0,,89.0,78.0,0.0,0.0,86.0,0.0,0.0,
2018-08-09,19977,N78285,1798,14771,1477104,32457,SFO,14679,1467903,33570,SAN,1805,1806.0,1.0,1.0,1940.0,1.0,1.0,0.0,,94.0,94.0,,,,,,
2018-08-09,19977,N69813,1781,14679,1467903,33570,SAN,14771,1477104,32457,SFO,923,953.0,30.0,30.0,1146.0,47.0,47.0,0.0,,96.0,113.0,0.0,0.0,47.0,0.0,0.0,
2018-08-09,19977,N77539,1740,10800,1080003,32575,BUR,14771,1477104,32457,SFO,2008,2008.0,0.0,0.0,2123.0,-4.0,0.0,0.0,,79.0,75.0,,,,,,
2018-08-09,19977,N68891,1677,14679,1467903,33570,SAN,14771,1477104,32457,SFO,1904,1857.0,-7.0,0.0,2022.0,-13.0,0.0,0.0,,91.0,85.0,,,,,,
2018-08-09,19977,N801UA,1616,14908,1490803,32575,SNA,14771,1477104,32457,SFO,1055,1243.0,108.0,108.0,1402.0,100.0,100.0,0.0,,87.0,79.0,0.0,0.0,100.0,0.0,0.0,
2018-08-09,19977,N62849,1482,14679,1467903,33570,SAN,12892,1289208,32575,LAX,2058,2047.0,-11.0,0.0,2158.0,3.0,3.0,0.0,,57.0,71.0,,,,,,
2018-08-09,19977,N61882,1294,12892,1289208,32575,LAX,14771,1477104,32457,SFO,700,653.0,-7.0,0.0,828.0,5.0,5.0,0.0,,83.0,95.0,,,,,,
2018-08-09,19977,N14250,1248,14771,1477104,32457,SFO,12892,1289208,32575,LAX,1400,1359.0,-1.0,0.0,1526.0,-16.0,0.0,0.0,,102.0,87.0,,,,,,
2018-08-09,19977,N76517,1106,14771,1477104,32457,SFO,14908,1490803,32575,SNA,720,714.0,-6.0,0.0,848.0,-7.0,0.0,0.0,,95.0,94.0,,,,,,
2018-08-09,19977,N37277,1001,14771,1477104,32457,SFO,12892,1289208,32575,LAX,1100,1059.0,-1.0,0.0,1255.0,15.0,15.0,0.0,,100.0,116.0,0.0,0.0,15.0,0.0,0.0,
2018-08-09,19977,N62849,849,12892,1289208,32575,LAX,14679,1467903,33570,SAN,1910,1905.0,-5.0,0.0,1951.0,-12.0,0.0,0.0,,53.0,46.0,,,,,,
2018-08-09,19977,N68836,816,14771,1477104,32457,SFO,12892,1289208,32575,LAX,1800,1810.0,10.0,10.0,1943.0,1.0,1.0,0.0,,102.0,93.0,,,,,,
2018-08-09,19977,N801UA,809,14771,1477104,32457,SFO,14908,1490803,32575,SNA,1325,1448.0,83.0,83.0,1616.0,77.0,77.0,0.0,,94.0,88.0,10.0,0.0,0.0,0.0,67.0,
2018-08-09,19977,N68807,736,14679,1467903,33570,SAN,14771,1477104,32457,SFO,1631,1621.0,-10.0,0.0,1746.0,-16.0,0.0,0.0,,91.0,85.0,,,,,,
2018-08-09,19977,N76515,708,12892,1289208,32575,LAX,14771,1477104,32457,SFO,1000,953.0,-7.0,0.0,1154.0,25.0,25.0,0.0,,89.0,121.0,0.0,0.0,25.0,0.0,0.0,
2018-08-09,19977,N39423,662,14679,1467903,33570,SAN,14771,1477104,32457,SFO,735,823.0,48.0,48.0,948.0,37.0,37.0,0.0,,96.0,85.0,0.0,0.0,37.0,0.0,0.0,
2018-08-09,19977,N401UA,653,14771,1477104,32457,SFO,12892,1289208,32575,LAX,1000,952.0,-8.0,0.0,1122.0,-13.0,0.0,0.0,,95.0,90.0,,,,,,
2018-08-09,19977,N498UA,631,14771,1477104,32457,SFO,14908,1490803,32575,SNA,1052,1151.0,59.0,59.0,1316.0,50.0,50.0,0.0,,94.0,85.0,0.0,0.0,0.0,0.0,50.0,
2018-08-09,19977,N87513,613,14771,1477104,32457,SFO,12892,1289208,32575,LAX,800,758.0,-2.0,0.0,943.0,9.0,9.0,0.0,,94.0,105.0,,,,,,
2018-08-09,20416,N509NK,502,13796,1379608,32457,OAK,12892,1289208,32575,LAX,850,843.0,-7.0,0.0,1010.0,-16.0,0.0,0.0,,96.0,87.0,,,,,,
2018-08-09,20416,N604NK,576,12892,1289208,32575,LAX,13796,1379608,32457,OAK,1435,1433.0,-2.0,0.0,1545.0,-8.0,0.0,0.0,,78.0,72.0,,,,,,
2018-08-09,20416,N635NK,583,13796,1379608,32457,OAK,12892,1289208,32575,LAX,1925,1927.0,2.0,2.0,2103.0,14.0,14.0,0.0,,84.0,96.0,,,,,,
2018-08-09,20416,N515NK,658,13796,1379608,32457,OAK,12892,1289208,32575,LAX,2125,2114.0,-11.0,0.0,2302.0,10.0,10.0,0.0,,87.0,108.0,,,,,,
2018-08-09,20409,N648JB,1625,14831,1483106,32457,SJC,12954,1295406,32575,LGB,1026,1012.0,-14.0,0.0,1126.0,-18.0,0.0,0.0,,78.0,74.0,,,,,,
2018-08-09,20409,N648JB,1626,12954,1295406,32575,LGB,14831,1483106,32457,SJC,837,828.0,-9.0,0.0,936.0,-10.0,0.0,0.0,,69.0,68.0,,,,,,
2018-08-09,20409,N648JB,1635,14771,1477104,32457,SFO,12954,1295406,32575,LGB,1732,1942.0,130.0,130.0,2058.0,123.0,123.0,0.0,,83.0,76.0,3.0,0.0,0.0,0.0,120.0,
2018-08-09,20409,N794JB,1925,14831,1483106,32457,SJC,12954,1295406,32575,LGB,1640,1633.0,-7.0,0.0,1742.0,-14.0,0.0,0.0,,76.0,69.0,,,,,,
2018-08-09,20409,N794JB,1926,12954,1295406,32575,LGB,14831,1483106,32457,SJC,1450,1449.0,-1.0,0.0,1550.0,-10.0,0.0,0.0,,70.0,61.0,,,,,,
2018-08-09,20409,N657JB,725,14831,1483106,32457,SJC,12954,1295406,32575,LGB,1900,1853.0,-7.0,0.0,2008.0,-7.0,0.0,0.0,,75.0,75.0,,,,,,
2018-08-09,20409,N657JB,726,12954,1295406,32575,LGB,14831,1483106,32457,SJC,1710,1703.0,-7.0,0.0,1809.0,-11.0,0.0,0.0,,70.0,66.0,,,,,,
2018-08-09,20409,N715JB,735,14771,1477104,32457,SFO,12954,1295406,32575,LGB,600,556.0,-4.0,0.0,725.0,-5.0,0.0,0.0,,90.0,89.0,,,,,,
2018-08-09,20409,N988JB,736,12954,1295406,32575,LGB,14771,1477104,32457,SFO,1028,,,,,,,1.0,C,89.0,,,,,,,
2018-08-09,20409,N649JB,825,14831,1483106,32457,SJC,12954,1295406,32575,LGB,841,826.0,-15.0,0.0,942.0,-16.0,0.0,0.0,,77.0,76.0,,,,,,
2018-08-09,20409,N649JB,826,12954,1295406,32575,LGB,14831,1483106,32457,SJC,650,633.0,-17.0,0.0,754.0,-7.0,0.0,0.0,,71.0,81.0,,,,,,
2018-08-09,20409,N648JB,1936,12954,1295406,32575,LGB,14771,1477104,32457,SFO,1229,1219.0,-10.0,0.0,1406.0,10.0,10.0,0.0,,87.0,107.0,,,,,,
2018-08-09,20409,N648JB,2135,14771,1477104,32457,SFO,12954,1295406,32575,LGB,1436,1458.0,22.0,22.0,1645.0,37.0,37.0,0.0,,92.0,107.0,12.0,0.0,15.0,0.0,10.0,
2018-08-09,20409,N648JB,2136,12954,1295406,32575,LGB,14771,1477104,32457,SFO,1529,1735.0,126.0,126.0,1859.0,127.0,127.0,0.0,,83.0,84.0,89.0,0.0,1.0,0.0,37.0,
2018-08-09,19393,N7824A,360,10800,1080003,32575,BUR,13796,1379608,32457,OAK,1510,1523.0,13.0,13.0,1626.0,11.0,11.0,0.0,,65.0,63.0,,,,,,
2018-08-09,19393,N442WN,518,10800,1080003,32575,BUR,13796,1379608,32457,OAK,2030,2218.0,108.0,108.0,2321.0,106.0,106.0,0.0,,65.0,63.0,103.0,0.0,0.0,0.0,3.0,
2018-08-09,19393,N297WN,560,10800,1080003,32575,BUR,13796,1379608,32457,OAK,1045,,,,,,,1.0,A,75.0,,,,,,,
2018-08-09,19393,N7858A,803,10800,1080003,32575,BUR,13796,1379608,32457,OAK,715,710.0,-5.0,0.0,817.0,-8.0,0.0,0.0,,70.0,67.0,,,,,,
2018-08-09,19393,N439WN,957,10800,1080003,32575,BUR,13796,1379608,32457,OAK,2120,2.0,162.0,162.0,59.0,144.0,144.0,0.0,,75.0,57.0,0.0,0.0,0.0,0.0,144.0,
2018-08-09,19393,N472WN,1021,10800,1080003,32575,BUR,13796,1379608,32457,OAK,1640,1825.0,105.0,105.0,1934.0,104.0,104.0,0.0,,70.0,69.0,9.0,0.0,0.0,0.0,95.0,
2018-08-09,19393,N949WN,1159,10800,1080003,32575,BUR,13796,1379608,32457,OAK,1335,1356.0,21.0,21.0,1502.0,12.0,12.0,0.0,,75.0,66.0,,,,,,
2018-08-09,19393,N212WN,1442,10800,1080003,32575,BUR,13796,1379608,32457,OAK,900,857.0,-3.0,0.0,1007.0,-8.0,0.0,0.0,,75.0,70.0,,,,,,
2018-08-09,19393,N7736A,1513,10800,1080003,32575,BUR,13796,1379608,32457,OAK,1855,1916.0,21.0,21.0,2021.0,21.0,21.0,0.0,,65.0,65.0,16.0,0.0,0.0,0.0,5.0,
2018-08-09,19393,N7715E,1918,10800,1080003,32575,BUR,13796,1379608,32457,OAK,805,804.0,-1.0,0.0,907.0,-8.0,0.0,0.0,,70.0,63.0,,,,,,
2018-08-09,19393,N7849A,2070,10800,1080003,32575,BUR,13796,1379608,32457,OAK,1940,1950.0,10.0,10.0,2049.0,4.0,4.0,0.0,,65.0,59.0,,,,,,
2018-08-09,19393,N949WN,2236,10800,1080003,32575,BUR,13796,1379608,32457,OAK,1005,1006.0,1.0,1.0,1124.0,9.0,9.0,0.0,,70.0,78.0,,,,,,
2018-08-09,19393,N7875A,2325,10800,1080003,32575,BUR,13796,1379608,32457,OAK,1135,1440.0,185.0,185.0,1553.0,183.0,183.0,0.0,,75.0,73.0,183.0,0.0,0.0,0.0,0.0,
2018-08-09,19393,N7721E,784,10800,1080003,32575,BUR,14771,1477104,32457,SFO,700,659.0,-1.0,0.0,811.0,-4.0,0.0,0.0,,75.0,72.0,,,,,,
2018-08-09,19393,N254WN,1372,10800,1080003,32575,BUR,14771,1477104,32457,SFO,1750,1806.0,16.0,16.0,1917.0,12.0,12.0,0.0,,75.0,71.0,,,,,,
2018-08-09,19393,N472WN,1973,10800,1080003,32575,BUR,14771,1477104,32457,SFO,2005,2133.0,88.0,88.0,2255.0,100.0,100.0,0.0,,70.0,82.0,1.0,0.0,12.0,0.0,87.0,
2018-08-09,19393,N7718B,2193,10800,1080003,32575,BUR,14771,1477104,32457,SFO,1100,,,,,,,1.0,C,85.0,,,,,,,
2018-08-09,19393,N930WN,2445,10800,1080003,32575,BUR,14771,1477104,32457,SFO,1530,1527.0,-3.0,0.0,1649.0,-1.0,0.0,0.0,,80.0,82.0,,,,,,
2018-08-09,19393,N904WN,190,10800,1080003,32575,BUR,14831,1483106,32457,SJC,1815,1818.0,3.0,3.0,1914.0,-6.0,0.0,0.0,,65.0,56.0,,,,,,
2018-08-09,19393,N7827A,239,10800,1080003,32575,BUR,14831,1483106,32457,SJC,1930,2026.0,56.0,56.0,2124.0,44.0,44.0,0.0,,70.0,58.0,14.0,0.0,0.0,0.0,30.0,
2018-08-09,19393,N7875A,586,10800,1080003,32575,BUR,14831,1483106,32457,SJC,1445,,,,,,,1.0,A,60.0,,,,,,,
2018-08-09,19393,N295WN,883,10800,1080003,32575,BUR,14831,1483106,32457,SJC,720,712.0,-8.0,0.0,815.0,-10.0,0.0,0.0,,65.0,63.0,,,,,,
2018-08-09,19393,N949WN,1161,10800,1080003,32575,BUR,14831,1483106,32457,SJC,1705,1728.0,23.0,23.0,1828.0,23.0,23.0,0.0,,60.0,60.0,5.0,0.0,0.0,0.0,18.0,
2018-08-09,19393,N920WN,1599,10800,1080003,32575,BUR,14831,1483106,32457,SJC,1005,,,,,,,1.0,A,70.0,,,,,,,
